row_id,condition,cond_row_id,matrix,base_idx,param_j,eta,f_cl_i,f_cl_v,E_m_i,E_m_v,E_m_h,L_hat,i_mobile,v_mobile,gamma_s,E_b_v2,lambda,B_111,E_b_i2,E_b_hV_1,Z_i,Z_i_loop,E_a0_conv,dH2_conv,phi_max_junc,dH2_abs_conv
10,N2,10,AB,0,8,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,2,1.9224787643156673,0.31867636428431678,0.66648613507075782,0.46117736540919052,0.75481072385824155,2.0400484081079724,1.077523641679436,1.1348809508606792,1.5689671943589314,0.44343204841332345,0.42613284680992369,0.37421435536816716
11,N2,11,AB,0,9,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,2.0621917599963697,0.31867636428431678,0.66648613507075782,0.46117736540919052,0.75481072385824155,2.0400484081079724,1.077523641679436,1.1348809508606792,1.5689671943589314,0.44343204841332345,0.42613284680992369,0.37421435536816716
12,N2,12,AB,0,10,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,1.9224787643156673,0.20735051755265252,0.66648613507075782,0.46117736540919052,0.75481072385824155,2.0400484081079724,1.077523641679436,1.1348809508606792,1.5689671943589314,0.44343204841332345,0.42613284680992369,0.37421435536816716
13,N2,13,AB,0,11,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,1.9224787643156673,0.31867636428431678,0.64908465401457383,0.46117736540919052,0.75481072385824155,2.0400484081079724,1.077523641679436,1.1348809508606792,1.5689671943589314,0.44343204841332345,0.42613284680992369,0.37421435536816716
14,N2,14,AB,0,12,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,1.9224787643156673,0.31867636428431678,0.66648613507075782,0.56973566630688532,0.75481072385824155,2.0400484081079724,1.077523641679436,1.1348809508606792,1.5689671943589314,0.44343204841332345,0.42613284680992369,0.37421435536816716
15,N2,15,AB,0,13,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,1.9224787643156673,0.31867636428431678,0.66648613507075782,0.46117736540919052,0.97935731788382985,2.0400484081079724,1.077523641679436,1.1348809508606792,1.5689671943589314,0.44343204841332345,0.42613284680992369,0.37421435536816716
16,N2,16,AB,0,14,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,1.9224787643156673,0.31867636428431678,0.66648613507075782,0.46117736540919052,0.75481072385824155,2.5272654110397883,1.077523641679436,1.1348809508606792,1.5689671943589314,0.44343204841332345,0.42613284680992369,0.37421435536816716
17,N2,17,AB,0,15,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,1.9224787643156673,0.31867636428431678,0.66648613507075782,0.46117736540919052,0.75481072385824155,2.0400484081079724,1.0481399941723795,1.1348809508606792,1.5689671943589314,0.44343204841332345,0.42613284680992369,0.37421435536816716
18,N2,18,AB,0,16,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,1.9224787643156673,0.31867636428431678,0.66648613507075782,0.46117736540919052,0.75481072385824155,2.0400484081079724,1.077523641679436,1.0653593102004379,1.5689671943589314,0.44343204841332345,0.42613284680992369,0.37421435536816716
19,N2,19,AB,0,17,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,1.9224787643156673,0.31867636428431678,0.66648613507075782,0.46117736540919052,0.75481072385824155,2.0400484081079724,1.077523641679436,1.1348809508606792,1.6829094640775635,0.44343204841332345,0.42613284680992369,0.37421435536816716
20,N2,20,AB,0,18,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,1.9224787643156673,0.31867636428431678,0.66648613507075782,0.46117736540919052,0.75481072385824155,2.0400484081079724,1.077523641679436,1.1348809508606792,1.5689671943589314,0.39230628145802543,0.42613284680992369,0.37421435536816716
21,N2,21,AB,0,19,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,1.9224787643156673,0.31867636428431678,0.66648613507075782,0.46117736540919052,0.75481072385824155,2.0400484081079724,1.077523641679436,1.1348809508606792,1.5689671943589314,0.44343204841332345,0.25026876265183096,0.37421435536816716
22,N2,22,AB,0,20,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,1.9224787643156673,0.31867636428431678,0.66648613507075782,0.46117736540919052,0.75481072385824155,2.0400484081079724,1.077523641679436,1.1348809508606792,1.5689671943589314,0.44343204841332345,0.42613284680992369,0.24790218938142061
23,N2,23,A,1,-1,0.28234222417011029,0.096984460391104227,0.25038017639890314,0.42169463906424598,0.51646093507024049,0.066965150143742672,3320.0823087473295,85,3,2.0506753515514387,0.20602021152086025,0.45697467812872145,0.37636278018971214,0.90511488299913923,2.3238469923652505,1.1336088729836047,1.2399448642507196,1.6096201682729228,0.36941210916459893,0.55820199651643632,0.28045278796926143
24,N2,24,B,1,-1,0.25945127353460073,0.15699421558529139,0.41853885427117343,0.63221742154672533,0.72544032907353695,0.067322922718446948,691.94522642803804,18,4,1.9122620141292803,0.25105779644344128,0.49580200516726519,0.3828306907117634,0.76532764124581565,2.052384034239322,1.1209436606615781,1.1929483180399985,1.6032233232549322,0.41228301324731503,0.61082436414435504,0.47395153529942036
25,N2,25,AB,1,0,0.25945127353460073,0.096984460391104227,0.25038017639890314,0.42169463906424598,0.51646093507024049,0.066965150143742672,3320.0823087473295,85,3,2.0506753515514387,0.20602021152086025,0.45697467812872145,0.37636278018971214,0.90511488299913923,2.3238469923652505,1.1336088729836047,1.2399448642507196,1.6096201682729228,0.36941210916459893,0.55820199651643632,0.28045278796926143
26,N2,26,AB,1,1,0.28234222417011029,0.15699421558529139,0.25038017639890314,0.42169463906424598,0.51646093507024049,0.066965150143742672,3320.0823087473295,85,3,2.0506753515514387,0.20602021152086025,0.45697467812872145,0.37636278018971214,0.90511488299913923,2.3238469923652505,1.1336088729836047,1.2399448642507196,1.6096201682729228,0.36941210916459893,0.55820199651643632,0.28045278796926143
27,N2,27,AB,1,2,0.28234222417011029,0.096984460391104227,0.41853885427117343,0.42169463906424598,0.51646093507024049,0.066965150143742672,3320.0823087473295,85,3,2.0506753515514387,0.20602021152086025,0.45697467812872145,0.37636278018971214,0.90511488299913923,2.3238469923652505,1.1336088729836047,1.2399448642507196,1.6096201682729228,0.36941210916459893,0.55820199651643632,0.28045278796926143
28,N2,28,AB,1,3,0.28234222417011029,0.096984460391104227,0.25038017639890314,0.63221742154672533,0.51646093507024049,0.066965150143742672,3320.0823087473295,85,3,2.0506753515514387,0.20602021152086025,0.45697467812872145,0.37636278018971214,0.90511488299913923,2.3238469923652505,1.1336088729836047,1.2399448642507196,1.6096201682729228,0.36941210916459893,0.55820199651643632,0.28045278796926143
29,N2,29,AB,1,4,0.28234222417011029,0.096984460391104227,0.25038017639890314,0.42169463906424598,0.72544032907353695,0.066965150143742672,3320.0823087473295,85,3,2.0506753515514387,0.20602021152086025,0.45697467812872145,0.37636278018971214,0.90511488299913923,2.3238469923652505,1.1336088729836047,1.2399448642507196,1.6096201682729228,0.36941210916459893,0.55820199651643632,0.28045278796926143
30,N2,30,AB,1,5,0.28234222417011029,0.096984460391104227,0.25038017639890314,0.42169463906424598,0.51646093507024049,0.067322922718446948,3320.0823087473295,85,3,2.0506753515514387,0.20602021152086025,0.45697467812872145,0.37636278018971214,0.90511488299913923,2.3238469923652505,1.1336088729836047,1.2399448642507196,1.6096201682729228,0.36941210916459893,0.55820199651643632,0.28045278796926143
31,N2,31,AB,1,6,0.28234222417011029,0.096984460391104227,0.25038017639890314,0.42169463906424598,0.51646093507024049,0.066965150143742672,691.94522642803804,85,3,2.0506753515514387,0.20602021152086025,0.45697467812872145,0.37636278018971214,0.90511488299913923,2.3238469923652505,1.1336088729836047,1.2399448642507196,1.6096201682729228,0.36941210916459893,0.55820199651643632,0.28045278796926143
32,N2,32,AB,1,7,0.28234222417011029,0.096984460391104227,0.25038017639890314,0.42169463906424598,0.51646093507024049,0.066965150143742672,3320.0823087473295,18,3,2.0506753515514387,0.20602021152086025,0.45697467812872145,0.37636278018971214,0.90511488299913923,2.3238469923652505,1.1336088729836047,1.2399448642507196,1.6096201682729228,0.36941210916459893,0.55820199651643632,0.28045278796926143
33,N2,33,AB,1,8,0.28234222417011029,0.096984460391104227,0.25038017639890314,0.42169463906424598,0.51646093507024049,0.066965150143742672,3320.0823087473295,85,4,2.0506753515514387,0.20602021152086025,0.45697467812872145,0.37636278018971214,0.90511488299913923,2.3238469923652505,1.1336088729836047,1.2399448642507196,1.6096201682729228,0.36941210916459893,0.55820199651643632,0.28045278796926143
34,N2,34,AB,1,9,0.28234222417011029,0.096984460391104227,0.25038017639890314,0.42169463906424598,0.51646093507024049,0.066965150143742672,3320.0823087473295,85,3,1.9122620141292803,0.20602021152086025,0.45697467812872145,0.37636278018971214,0.90511488299913923,2.3238469923652505,1.1336088729836047,1.2399448642507196,1.6096201682729228,0.36941210916459893,0.55820199651643632,0.28045278796926143
35,N2,35,AB,1,10,0.28234222417011029,0.096984460391104227,0.25038017639890314,0.42169463906424598,0.51646093507024049,0.066965150143742672,3320.0823087473295,85,3,2.0506753515514387,0.25105779644344128,0.45697467812872145,0.37636278018971214,0.90511488299913923,2.3238469923652505,1.1336088729836047,1.2399448642507196,1.6096201682729228,0.36941210916459893,0.55820199651643632,0.28045278796926143
36,N2,36,AB,1,11,0.28234222417011029,0.096984460391104227,0.25038017639890314,0.42169463906424598,0.51646093507024049,0.066965150143742672,3320.0823087473295,85,3,2.0506753515514387,0.20602021152086025,0.49580200516726519,0.37636278018971214,0.90511488299913923,2.3238469923652505,1.1336088729836047,1.2399448642507196,1.6096201682729228,0.36941210916459893,0.55820199651643632,0.28045278796926143
37,N2,37,AB,1,12,0.28234222417011029,0.096984460391104227,0.25038017639890314,0.42169463906424598,0.51646093507024049,0.066965150143742672,3320.0823087473295,85,3,2.0506753515514387,0.20602021152086025,0.45697467812872145,0.3828306907117634,0.90511488299913923,2.3238469923652505,1.1336088729836047,1.2399448642507196,1.6096201682729228,0.36941210916459893,0.55820199651643632,0.28045278796926143
38,N2,38,AB,1,13,0.28234222417011029,0.096984460391104227,0.25038017639890314,0.42169463906424598,0.51646093507024049,0.066965150143742672,3320.0823087473295,85,3,2.0506753515514387,0.20602021152086025,0.45697467812872145,0.37636278018971214,0.76532764124581565,2.3238469923652505,1.1336088729836047,1.2399448642507196,1.6096201682729228,0.36941210916459893,0.55820199651643632,0.28045278796926143
39,N2,39,AB,1,14,0.28234222417011029,0.096984460391104227,0.25038017639890314,0.42169463906424598,0.51646093507024049,0.066965150143742672,3320.0823087473295,85,3,2.0506753515514387,0.20602021152086025,0.45697467812872145,0.37636278018971214,0.90511488299913923,2.052384034239322,1.1336088729836047,1.2399448642507196,1.6096201682729228,0.36941210916459893,0.55820199651643632,0.28045278796926143
40,N2,40,AB,1,15,0.28234222417011029,0.096984460391104227,0.25038017639890314,0.42169463906424598,0.51646093507024049,0.066965150143742672,3320.0823087473295,85,3,2.0506753515514387,0.20602021152086025,0.45697467812872145,0.37636278018971214,0.90511488299913923,2.3238469923652505,1.1209436606615781,1.2399448642507196,1.6096201682729228,0.36941210916459893,0.55820199651643632,0.28045278796926143
41,N2,41,AB,1,16,0.28234222417011029,0.096984460391104227,0.25038017639890314,0.42169463906424598,0.51646093507024049,0.066965150143742672,3320.0823087473295,85,3,2.0506753515514387,0.20602021152086025,0.45697467812872145,0.37636278018971214,0.90511488299913923,2.3238469923652505,1.1336088729836047,1.1929483180399985,1.6096201682729228,0.36941210916459893,0.55820199651643632,0.28045278796926143
42,N2,42,AB,1,17,0.28234222417011029,0.096984460391104227,0.25038017639890314,0.42169463906424598,0.51646093507024049,0.066965150143742672,3320.0823087473295,85,3,2.0506753515514387,0.20602021152086025,0.45697467812872145,0.37636278018971214,0.90511488299913923,2.3238469923652505,1.1336088729836047,1.2399448642507196,1.6032233232549322,0.36941210916459893,0.55820199651643632,0.28045278796926143
43,N2,43,AB,1,18,0.28234222417011029,0.096984460391104227,0.25038017639890314,0.42169463906424598,0.51646093507024049,0.066965150143742672,3320.0823087473295,85,3,2.0506753515514387,0.20602021152086025,0.45697467812872145,0.37636278018971214,0.90511488299913923,2.3238469923652505,1.1336088729836047,1.2399448642507196,1.6096201682729228,0.41228301324731503,0.55820199651643632,0.28045278796926143
44,N2,44,AB,1,19,0.28234222417011029,0.096984460391104227,0.25038017639890314,0.42169463906424598,0.51646093507024049,0.066965150143742672,3320.0823087473295,85,3,2.0506753515514387,0.20602021152086025,0.45697467812872145,0.37636278018971214,0.90511488299913923,2.3238469923652505,1.1336088729836047,1.2399448642507196,1.6096201682729228,0.36941210916459893,0.61082436414435504,0.28045278796926143
45,N2,45,AB,1,20,0.28234222417011029,0.096984460391104227,0.25038017639890314,0.42169463906424598,0.51646093507024049,0.066965150143742672,3320.0823087473295,85,3,2.0506753515514387,0.20602021152086025,0.45697467812872145,0.37636278018971214,0.90511488299913923,2.3238469923652505,1.1336088729836047,1.2399448642507196,1.6096201682729228,0.36941210916459893,0.55820199651643632,0.47395153529942036
46,N2,46,A,2,-1,0.2629936153089773,0.24607084989547728,0.45503633031621571,0.33635165518185128,0.64780102196986156,0.077351894092144338,27.160891154276253,75,1,2.187576701447826,0.17127284259988532,0.53091764837973099,0.49336679551131751,0.80929221527246908,2.9000855275591775,1.0344674958009272,1.2248961738776416,1.5292819043969417,0.39038666191337817,0.15044154813513161,0.45128250890411437
47,N2,47,B,2,-1,0.27529790483053485,0.13656734284013511,0.52892799051478501,0.37843242898127594,0.84129803372142342,0.062412416738939713,350.21406734180368,88,4,2.1508046086815504,0.17898944923245874,0.63281913369242404,0.32090290267997434,0.80743507092345035,2.1005919924855405,1.0776456978078932,1.148266618559137,1.6694080305817121,0.37362476876154443,0.48806648626923566,0.34200672353617845
48,N2,48,AB,2,0,0.27529790483053485,0.24607084989547728,0.45503633031621571,0.33635165518185128,0.64780102196986156,0.077351894092144338,27.160891154276253,75,1,2.187576701447826,0.17127284259988532,0.53091764837973099,0.49336679551131751,0.80929221527246908,2.9000855275591775,1.0344674958009272,1.2248961738776416,1.5292819043969417,0.39038666191337817,0.15044154813513161,0.45128250890411437
49,N2,49,AB,2,1,0.2629936153089773,0.13656734284013511,0.45503633031621571,0.33635165518185128,0.64780102196986156,0.077351894092144338,27.160891154276253,75,1,2.187576701447826,0.17127284259988532,0.53091764837973099,0.49336679551131751,0.80929221527246908,2.9000855275591775,1.0344674958009272,1.2248961738776416,1.5292819043969417,0.39038666191337817,0.15044154813513161,0.45128250890411437
50,N2,50,AB,2,2,0.2629936153089773,0.24607084989547728,0.52892799051478501,0.33635165518185128,0.64780102196986156,0.077351894092144338,27.160891154276253,75,1,2.187576701447826,0.17127284259988532,0.53091764837973099,0.49336679551131751,0.80929221527246908,2.9000855275591775,1.0344674958009272,1.2248961738776416,1.5292819043969417,0.39038666191337817,0.15044154813513161,0.45128250890411437
51,N2,51,AB,2,3,0.2629936153089773,0.24607084989547728,0.45503633031621571,0.37843242898127594,0.64780102196986156,0.077351894092144338,27.160891154276253,75,1,2.187576701447826,0.17127284259988532,0.53091764837973099,0.49336679551131751,0.80929221527246908,2.9000855275591775,1.0344674958009272,1.2248961738776416,1.5292819043969417,0.39038666191337817,0.15044154813513161,0.45128250890411437
52,N2,52,AB,2,4,0.2629936153089773,0.24607084989547728,0.45503633031621571,0.33635165518185128,0.84129803372142342,0.077351894092144338,27.160891154276253,75,1,2.187576701447826,0.17127284259988532,0.53091764837973099,0.49336679551131751,0.80929221527246908,2.9000855275591775,1.0344674958009272,1.2248961738776416,1.5292819043969417,0.39038666191337817,0.15044154813513161,0.45128250890411437
53,N2,53,AB,2,5,0.2629936153089773,0.24607084989547728,0.45503633031621571,0.33635165518185128,0.64780102196986156,0.062412416738939713,27.160891154276253,75,1,2.187576701447826,0.17127284259988532,0.53091764837973099,0.49336679551131751,0.80929221527246908,2.9000855275591775,1.0344674958009272,1.2248961738776416,1.5292819043969417,0.39038666191337817,0.15044154813513161,0.45128250890411437
54,N2,54,AB,2,6,0.2629936153089773,0.24607084989547728,0.45503633031621571,0.33635165518185128,0.64780102196986156,0.077351894092144338,350.21406734180368,75,1,2.187576701447826,0.17127284259988532,0.53091764837973099,0.49336679551131751,0.80929221527246908,2.9000855275591775,1.0344674958009272,1.2248961738776416,1.5292819043969417,0.39038666191337817,0.15044154813513161,0.45128250890411437
55,N2,55,AB,2,7,0.2629936153089773,0.24607084989547728,0.45503633031621571,0.33635165518185128,0.64780102196986156,0.077351894092144338,27.160891154276253,88,1,2.187576701447826,0.17127284259988532,0.53091764837973099,0.49336679551131751,0.80929221527246908,2.9000855275591775,1.0344674958009272,1.2248961738776416,1.5292819043969417,0.39038666191337817,0.15044154813513161,0.45128250890411437
56,N2,56,AB,2,8,0.2629936153089773,0.24607084989547728,0.45503633031621571,0.33635165518185128,0.64780102196986156,0.077351894092144338,27.160891154276253,75,4,2.187576701447826,0.17127284259988532,0.53091764837973099,0.49336679551131751,0.80929221527246908,2.9000855275591775,1.0344674958009272,1.2248961738776416,1.5292819043969417,0.39038666191337817,0.15044154813513161,0.45128250890411437
57,N2,57,AB,2,9,0.2629936153089773,0.24607084989547728,0.45503633031621571,0.33635165518185128,0.64780102196986156,0.077351894092144338,27.160891154276253,75,1,2.1508046086815504,0.17127284259988532,0.53091764837973099,0.49336679551131751,0.80929221527246908,2.9000855275591775,1.0344674958009272,1.2248961738776416,1.5292819043969417,0.39038666191337817,0.15044154813513161,0.45128250890411437
58,N2,58,AB,2,10,0.2629936153089773,0.24607084989547728,0.45503633031621571,0.33635165518185128,0.64780102196986156,0.077351894092144338,27.160891154276253,75,1,2.187576701447826,0.17898944923245874,0.53091764837973099,0.49336679551131751,0.80929221527246908,2.9000855275591775,1.0344674958009272,1.2248961738776416,1.5292819043969417,0.39038666191337817,0.15044154813513161,0.45128250890411437
59,N2,59,AB,2,11,0.2629936153089773,0.24607084989547728,0.45503633031621571,0.33635165518185128,0.64780102196986156,0.077351894092144338,27.160891154276253,75,1,2.187576701447826,0.17127284259988532,0.63281913369242404,0.49336679551131751,0.80929221527246908,2.9000855275591775,1.0344674958009272,1.2248961738776416,1.5292819043969417,0.39038666191337817,0.15044154813513161,0.45128250890411437
60,N2,60,AB,2,12,0.2629936153089773,0.24607084989547728,0.45503633031621571,0.33635165518185128,0.64780102196986156,0.077351894092144338,27.160891154276253,75,1,2.187576701447826,0.17127284259988532,0.53091764837973099,0.32090290267997434,0.80929221527246908,2.9000855275591775,1.0344674958009272,1.2248961738776416,1.5292819043969417,0.39038666191337817,0.15044154813513161,0.45128250890411437
61,N2,61,AB,2,13,0.2629936153089773,0.24607084989547728,0.45503633031621571,0.33635165518185128,0.64780102196986156,0.077351894092144338,27.160891154276253,75,1,2.187576701447826,0.17127284259988532,0.53091764837973099,0.49336679551131751,0.80743507092345035,2.9000855275591775,1.0344674958009272,1.2248961738776416,1.5292819043969417,0.39038666191337817,0.15044154813513161,0.45128250890411437
62,N2,62,AB,2,14,0.2629936153089773,0.24607084989547728,0.45503633031621571,0.33635165518185128,0.64780102196986156,0.077351894092144338,27.160891154276253,75,1,2.187576701447826,0.17127284259988532,0.53091764837973099,0.49336679551131751,0.80929221527246908,2.1005919924855405,1.0344674958009272,1.2248961738776416,1.5292819043969417,0.39038666191337817,0.15044154813513161,0.45128250890411437
63,N2,63,AB,2,15,0.2629936153089773,0.24607084989547728,0.45503633031621571,0.33635165518185128,0.64780102196986156,0.077351894092144338,27.160891154276253,75,1,2.187576701447826,0.17127284259988532,0.53091764837973099,0.49336679551131751,0.80929221527246908,2.9000855275591775,1.0776456978078932,1.2248961738776416,1.5292819043969417,0.39038666191337817,0.15044154813513161,0.45128250890411437
64,N2,64,AB,2,16,0.2629936153089773,0.24607084989547728,0.45503633031621571,0.33635165518185128,0.64780102196986156,0.077351894092144338,27.160891154276253,75,1,2.187576701447826,0.17127284259988532,0.53091764837973099,0.49336679551131751,0.80929221527246908,2.9000855275591775,1.0344674958009272,1.148266618559137,1.5292819043969417,0.39038666191337817,0.15044154813513161,0.45128250890411437
65,N2,65,AB,2,17,0.2629936153089773,0.24607084989547728,0.45503633031621571,0.33635165518185128,0.64780102196986156,0.077351894092144338,27.160891154276253,75,1,2.187576701447826,0.17127284259988532,0.53091764837973099,0.49336679551131751,0.80929221527246908,2.9000855275591775,1.0344674958009272,1.2248961738776416,1.6694080305817121,0.39038666191337817,0.15044154813513161,0.45128250890411437
66,N2,66,AB,2,18,0.2629936153089773,0.24607084989547728,0.45503633031621571,0.33635165518185128,0.64780102196986156,0.077351894092144338,27.160891154276253,75,1,2.187576701447826,0.17127284259988532,0.53091764837973099,0.49336679551131751,0.80929221527246908,2.9000855275591775,1.0344674958009272,1.2248961738776416,1.5292819043969417,0.37362476876154443,0.15044154813513161,0.45128250890411437
67,N2,67,AB,2,19,0.2629936153089773,0.24607084989547728,0.45503633031621571,0.33635165518185128,0.64780102196986156,0.077351894092144338,27.160891154276253,75,1,2.187576701447826,0.17127284259988532,0.53091764837973099,0.49336679551131751,0.80929221527246908,2.9000855275591775,1.0344674958009272,1.2248961738776416,1.5292819043969417,0.39038666191337817,0.48806648626923566,0.45128250890411437
68,N2,68,AB,2,20,0.2629936153089773,0.24607084989547728,0.45503633031621571,0.33635165518185128,0.64780102196986156,0.077351894092144338,27.160891154276253,75,1,2.187576701447826,0.17127284259988532,0.53091764837973099,0.49336679551131751,0.80929221527246908,2.9000855275591775,1.0344674958009272,1.2248961738776416,1.5292819043969417,0.39038666191337817,0.15044154813513161,0.34200672353617845
69,N2,69,A,3,-1,0.29880916211116582,0.13231216315180064,0.43622474120929833,0.65487282989050777,0.78583742473337437,0.061454761158731649,120.87683509083976,4,5,1.715331265497162,0.2406830922857858,0.58887211599702571,0.3484390793081355,1.0771500887290242,2.10435423019086,1.1106509937066584,1.0885593723040075,1.7812133142233701,0.41880477688844753,0.83399734478443865,0.19481976688839495
70,N2,70,B,3,-1,0.30904153878145785,0.23733390700072049,0.23216470638290049,0.45811451260478114,0.50036173526947425,0.074501630345791256,9.5656742456641961,32,2,1.8828500950296454,0.2947463227976207,0.54560544182968496,0.46495162400531298,1.0524203582816531,2.5808850655369993,1.0850764055922628,1.2936345184687525,1.4790133675036787,0.44534433377635979,0.85081978254020219,0.20345460302196441
71,N2,71,AB,3,0,0.30904153878145785,0.13231216315180064,0.43622474120929833,0.65487282989050777,0.78583742473337437,0.061454761158731649,120.87683509083976,4,5,1.715331265497162,0.2406830922857858,0.58887211599702571,0.3484390793081355,1.0771500887290242,2.10435423019086,1.1106509937066584,1.0885593723040075,1.7812133142233701,0.41880477688844753,0.83399734478443865,0.19481976688839495
